Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
False	both_expanded_3NPs_coord_aff	-80.94056129455566	-79.22178840637207	The teacher 's son , a friend from middle school and John take dancing classes . <eos>	The teacher 's son , a friend from middle school and John takes dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-105.04456806182861	-101.78090858459473	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student do not like fishing . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-120.31001472473145	-116.943190574646	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-119.49300956726074	-116.80743503570557	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-118.50821876525879	-115.53726577758789	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-114.8701400756836	-111.35424137115479	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-103.93988037109375	-103.48521900177002	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-100.85631561279297	-99.71039867401123	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience do not like fishing . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-116.74780464172363	-115.64952278137207	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-115.33510208129883	-114.5505781173706	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-114.56805324554443	-113.70932674407959	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-110.05472755432129	-108.78210353851318	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and the audience does not find it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_neg	-112.79497814178467	-115.91168594360352	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John does not take dancing classes . <eos>
True	both_expanded_3NPs_coord_neg	-110.83068752288818	-113.15676212310791	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John do not like fishing . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John does not like fishing . <eos>
True	both_expanded_3NPs_coord_neg	-124.76573181152344	-126.98303985595703	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John does not eat out with some friends . <eos>
True	both_expanded_3NPs_coord_neg	-127.24987983703613	-130.17962741851807	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John does not drink beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_neg	-123.2377462387085	-126.53996181488037	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John does not love animals with fur . <eos>
True	both_expanded_3NPs_coord_neg	-120.63133239746094	-122.40751838684082	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and John does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-120.73516035079956	-119.88157320022583	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and that student do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and that student does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-119.52074766159058	-118.17997312545776	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and that student do not like fishing . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and that student does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-133.76779413223267	-132.2339587211609	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and that student do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , Bill ( a cousin who recently returned from Africa ) and that student does not eat out with some friends . <eos>
